	Taxonomy	CXD_0801_FDSW210423161-1r	CXD_0802_FDSW210423162-1r	CXD_0803_FDSW210423163-1r	CXD_0804_FDSW210423164-1r	CXD_0805_FDSW210423165-1r	CXD_0807_FDSW210423167-1r	CXD_1001_FDSW210423173-1r	CXD_1003_FDSW210423175-1r	CXD_1004_FDSW210423176-1r	CXD_1007_FDSW210423179-1r	CXD_1009_FDSW210423181-1r	CXD_1015_FDSW210423187-1r	CXD_1201_FDSW210423188-1r	CXD_1202_FDSW210423189-1r	CXD_1203_FDSW210423190-1r	CXD_1213_FDSW210423200-1r	CXD_1214_FDSW210423201-1r	CXD_1215_FDSW210423202-1r	CXD_0204_FDSW210423206-1r	CXD_0209_FDSW210423211-1r	CXD_0210_FDSW210423212-1r	CXD_0213_FDSW210423215-1r	CXD_0214_FDSW210423216-1r	CXD_0215_FDSW210423217-1r	CXD_1401_FDSW210423218-1r	CXD_1402_FDSW210423219-1r	CXD_1408_FDSW210423225-1r	CXD_1412_FDSW210423229-1r	CXD_1414_FDSW210423231-1r	CXD_1415_FDSW210423232-1r	CXD_1604_FDSW210423236-1r	CXD_1609_FDSW210423241-1r	CXD_1610_FDSW210423242-1r	CXD_1611_FDSW210423243-1r	CXD_1612_FDSW210423244-1r	CXD_1613_FDSW210423245-1r
QD_2104_contig_18680225||full	Other Bacteria	2.785252902	5.690975189	2.055610057	4.286336047	1.837999986	1.199596246	2.478447378	0.132003714	0.225806901	3.065711501	4.240590805	2.491811509	2.288648113	1.35428197	1.519387863	5.901500006	4.147107205	4.028170936	4.332360466	6.941021236	3.87094444	4.785348444	6.491458334	9.057804041	5.557144657	3.446208185	11.68183502	3.281845013	8.105412121	15.21816234	3.863125102	9.823761135	14.98592172	15.66772113	12.9207426	9.207863822
QD_2008_contig_6639122	Other Bacteria	16.8299617	14.43675975	59.29218276	19.09589129	7.949440896	21.99357487	4.970858607	1.270124804	8.979602161	27.16707671	2.945365181	0	3.878569925	4.077602533	44.35990976	0.406281119	1.616480053	2.820986359	4.161666322	3.441381391	1.541819706	0	0	0	22.46554465	26.89357807	11.06718134	0	0	0.023474292	6.903733676	13.32586974	0	0	0	0
QD_2104_contig_18680225||full	Other Bacteria	2.785252902	5.690975189	2.055610057	4.286336047	1.837999986	1.199596246	2.478447378	0.132003714	0.225806901	3.065711501	4.240590805	2.491811509	2.288648113	1.35428197	1.519387863	5.901500006	4.147107205	4.028170936	4.332360466	6.941021236	3.87094444	4.785348444	6.491458334	9.057804041	5.557144657	3.446208185	11.68183502	3.281845013	8.105412121	15.21816234	3.863125102	9.823761135	14.98592172	15.66772113	12.9207426	9.207863822
QD_2008_contig_19173918	Candidatus Latescibacteria	19.84216434	12.29540082	13.66918783	12.13408161	6.176227624	18.94325723	4.083934544	2.572719445	5.900116499	9.757492326	5.635710884	0	6.067596764	3.574132023	24.2919674	0.003719867	2.399070841	0.649178689	6.047754781	12.39107249	7.467461961	0	0	0.635959746	11.31935665	4.171587544	8.036105409	0	0	0	7.630124731	11.57364224	0	0	0	0
QD_2008_contig_268962	Candidatus Latescibacteria	24.63509891	17.3098454	18.09295369	21.15993798	10.08448618	26.54584303	7.793581998	2.475047156	6.333003666	13.75433467	5.030787257	0	7.995191275	6.16421669	38.36438763	0.228089609	4.38315458	1.701931232	13.2977725	15.48162997	8.580081252	0	0	2.487396472	17.33668185	11.89067797	9.655049562	0	0	0	14.80614128	18.6574019	0	0.290455823	0	0
QD_2012_contig_16276516	Candidatus Latescibacteria	7.160268632	3.082250376	1.672224453	3.609763596	1.722733739	2.004012515	11.0214433	9.794867	5.052851735	2.140930631	6.493383377	13.00269776	9.186337354	9.908086889	9.720565583	9.852375013	13.23823188	14.34945973	5.881517013	2.838020971	2.339126419	4.96269435	4.769449684	6.981310129	4.37873717	0.942355807	3.811296097	1.446795339	3.420734993	3.631680765	0.183219332	2.758149784	6.423685034	6.170717589	4.505930041	6.110312286
QD_2106_contig_21490444	Candidatus Latescibacteria	4.082303796	3.576607899	0.976237833	5.717459895	0	7.702028151	0.630637698	0.869919713	2.730049144	4.300034745	3.110615007	2.768426015	1.109195833	3.086459702	0	3.187841478	11.41976824	6.051547627	1.686248379	6.732612191	20.1137733	2.181897482	2.981446032	2.881031939	0	0	7.265820634	0.339876176	0.677885605	0.247671536	0	50.45702361	0	1.187987616	0.989217697	0.660257216
QD_2106_contig_8195320	Candidatus Latescibacteria	23.71533385	11.39700943	2.236215761	13.4729879	43.87033825	2.328725933	9.44844635	11.85667793	3.730077529	0	0	0	26.145983	9.889190538	7.535559054	0	0	1.697871769	8.618749093	0	0	0	0	2.661801843	15.11633317	63.45315807	0.774933344	0	0	0	99.81238858	0	0	0	0	0
QD_2106_contig_2384141	Candidatus Latescibacteria	3.634492412	1.496319393	1.575786616	8.284818293	0	6.682951533	0.933265591	0.931091714	1.613761252	6.955818288	3.414821225	1.861189428	1.225241152	2.321280224	0.801301476	5.800709922	12.5755782	7.424534593	0.181667149	10.230922	20.45761385	2.636822349	1.266533982	4.301721915	0	0	15.480584	0.391196356	1.431416897	1.057200771	0	51.22745702	0.114380701	1.723198794	1.328320787	0.564756536
QD_2008_contig_18740139||full	Candidatus Latescibacteria	2.297677091	16.37916764	7.178349214	15.81049019	2.722620831	12.11011173	3.358611507	3.87939191	10.16356737	29.53156874	15.68342506	3.733897156	3.786334286	8.715866835	9.560846739	8.642117794	12.74586074	5.675312827	14.46360119	11.72391919	22.06437491	3.338193744	1.856791713	2.114747169	6.505216475	1.459401065	14.4442897	1.723484569	3.641355599	2.945852064	6.899795832	23.03557149	0	1.584391823	1.084064461	0.330213731
QD_2008_contig_5806612||0_partial	Candidatus Latescibacteria	7.060845123	18.60354217	46.57181544	22.02543516	6.638632918	37.03420891	5.560547333	5.330290748	13.71488158	122.9616185	4.51899493	0	4.400854943	7.960811113	12.42945094	1.918436852	1.375439104	2.633270518	4.114279101	7.144007625	8.962797714	0.071621013	0.042171042	1.463548555	9.083104742	3.267475625	21.2263801	0.681776716	0	0	16.92066021	38.6592494	0.105622585	0.278826549	0.284667756	0
QD_2012_contig_12837742	Other Bacteria	2.926503065	11.24477824	1.187151566	4.136333805	1.187527815	0.730800458	8.405980316	7.83765735	3.860464133	1.663257506	16.15161785	7.255053576	17.37463647	10.98983903	11.07961097	8.263999309	7.530538927	5.832149301	7.96549044	18.72998216	3.060936048	0.982712748	1.225109619	7.719004956	3.085606682	1.094634521	1.693485783	0.032966007	0	0	7.982353792	7.467916759	0	0	0	0
QD_2012_contig_1495848	Other Bacteria	2.768579739	9.099425131	0.864986929	3.554707539	3.300275789	8.280953548	14.57469272	5.839580115	6.589326731	3.798042677	12.1640839	6.733279933	18.87827205	5.606541037	3.534128898	10.83662877	13.74375504	8.210134272	15.54529162	13.22827999	7.267488856	4.763340085	4.301574838	9.011841462	1.603702206	2.942610614	3.619236495	6.004662513	6.357458749	10.57323676	3.497759386	4.835398211	5.958121031	4.256242262	4.646887583	2.368741178
QD_2106_contig_15692091	Other Bacteria	1.940621286	5.746950518	0	2.802912223	1.401699439	4.010203984	9.671878784	5.886724119	4.377287622	3.312071022	10.66222122	4.718960748	13.9708542	6.250643077	1.206823827	7.131926891	9.460284365	6.331643114	15.47269468	11.4122435	3.444917957	3.434037751	3.814858953	4.895830121	1.303368667	1.458405444	3.177434469	3.492901614	3.398621131	5.603231493	3.333710138	3.915395466	5.283859295	2.516423048	3.029156219	3.144381481
QD_2008_contig_10155813||0_partial_1	Other Bacteria	4.436303222	3.694778752	38.87042709	8.345499952	2.3132893	9.611908218	1.344120882	0.760705729	3.665910949	23.50931129	2.512864217	0.133909356	1.33632904	0.978164609	2.611745897	0.362189871	1.273932255	0	0.027318676	0.593348856	4.678957463	0	0	0	2.223689503	0.907830126	2.357671663	0	0	0	0.502684593	3.41388399	0	0	0	0
QD_2008_contig_18059248	Candidatus Thermoplasmatota	10.23088135	20.01468792	20.64302263	14.85198842	0	13.99454891	0.025199489	0.332913734	0.999769472	11.79252599	0	0	0.972367647	1.222807006	44.1610355	0	0	0	1.095263722	0	0	0	0	0	20.62486843	4.087075668	0	0	0	0	4.615536246	0	0	0	0	0
QD_2010_contig_4998888||full	Other Bacteria	9.57910507	7.634753822	21.94288108	9.87610164	5.999965521	12.69272963	2.276829427	1.098636903	5.444212246	39.20902403	7.575371029	1.686617098	2.097829969	4.727695236	9.529884011	1.465573	2.188766451	3.146436858	0.759237393	0	0.065106456	0	0	0	0.022543072	0	0.119900191	0	0	0	0	0.710077133	0	0	0	0
QD_2008_contig_21621818	Chloroflexi	69.11142924	4.878405625	3.962103731	10.0465447	0	18.73584033	0.890491041	1.849216206	0.169057613	25.51569533	1.068866539	0	1.882790997	1.483494015	20.62896512	0	0	0.217150679	0.885914007	0	0	0	0	0	6.52851052	4.503635028	3.392945714	0	0	0	1.381225727	1.177643465	0	0	0	0
QD_2008_contig_18036441||full	Chloroflexi	8.374959036	18.43980233	27.06775701	22.90773616	5.313161342	13.2038593	3.639444553	1.830997442	8.646329721	17.85568059	9.60010069	1.84559042	6.185360245	3.905084931	13.82364432	2.542919351	2.677207258	2.975886805	3.943726569	11.44597323	2.423654798	0.653444086	0.81081622	0.460422591	17.56711736	15.39120903	10.45118378	0	0	0	8.746453864	14.83617555	0	0.269605544	0	0
QD_2104_contig_19097980||full_1	Chloroflexi	6.27155248	15.82107847	24.5329909	20.82065573	6.334330927	14.00302383	6.194726507	1.576923542	7.961627285	17.89485409	7.643472731	1.093532425	3.855935888	4.273805404	10.02576141	1.327839393	1.820412353	1.453249874	7.709583537	7.273759435	4.542947112	0.93951757	0	0.745621352	20.49071518	15.15356578	11.57784208	0.526848238	0.353338189	0	11.48241565	13.2464766	0	0.901084982	0	0
QD_2008_contig_13085451||full	Chloroflexi	102.3037354	117.3013291	76.601349	118.5164856	32.87838651	49.28848926	33.37620898	17.34065462	31.16002667	42.82753412	25.72450838	4.504969349	40.5776799	36.64999182	63.72548559	7.005074046	11.68499106	17.83702445	33.40941605	31.81827376	29.6864747	2.942348036	1.67057686	4.664017088	89.41336208	69.99395277	59.1815513	0.92251729	1.709105616	3.100321797	113.152192	70.36555727	0.930521283	3.038640231	2.870665965	1.020365767
QD_2104_contig_22493222||full	Chloroflexi	32.8908576	32.26064923	14.40538402	33.76548216	12.28381256	13.69162003	14.31692877	7.352881917	13.22486571	11.56592427	6.275681866	0.67915881	14.84753872	11.46857533	21.97852396	3.247644547	6.078002608	6.884801021	13.68549103	5.21892434	8.574388697	1.326539663	0.435798566	1.984673132	42.88387807	47.91779112	21.67335637	0.539111223	0	0	71.15620021	20.8270202	0	0.423675211	0.326822916	0
QD_2008_contig_16500751	Chloroflexi	36.24993411	26.66641208	9.994566658	38.8426205	4.341050102	7.472897858	6.211955153	1.195911519	4.299392051	9.323669214	1.170807597	0	11.7525942	8.400542134	34.92584571	0.50537064	2.755540081	1.711091711	3.397677871	0	4.915653456	0	0	0.660985636	17.78426111	12.42903768	15.66603961	0	0	0	30.93957718	22.66310066	0	0	0	0
QD_2012_contig_9233182	Chloroflexi	12.87596726	1.339865092	9.007984666	9.307655426	0	2.477044493	1.55714847	0.034655136	0.448092959	0	0	0	1.044459791	0	34.22727381	0	0	0	0	0	0	0	0	0	8.838148603	1.966126645	0.179140098	0	0	0	1.575793837	0	0	0	0	0
QD_2102_contig_17842756	Chloroflexi	5.632207672	11.46212239	1.748288182	5.538535255	7.535942855	6.963431484	11.3725872	10.44794817	9.076548246	6.157373972	12.00883938	20.07028229	16.42622832	10.97263218	8.131725154	20.85811685	17.93190368	15.96079839	24.95726241	16.61123739	22.08354183	22.23150702	20.89583118	26.43743884	2.43234481	2.64543989	3.489320384	10.5008769	15.25657206	24.25255025	4.395279061	2.861869729	15.1740581	15.53658559	10.58942604	11.43931186
QD_2104_contig_8840203	Chloroflexi	35.39790547	35.99819303	14.13786141	41.23031282	5.936722269	12.9819204	7.064596597	3.623736911	5.066374632	14.51874869	1.491714077	0	13.31453586	7.528106424	47.67356396	0.095200413	3.299481542	3.490045913	5.088268314	0	8.100404643	0.059792344	0	0.327397522	21.99133396	14.27136604	25.52290654	0	0	0	26.98022591	28.43353629	0	0	0	0
QD_2008_contig_2584001||full	Chloroflexi	23.36168141	1.616082736	20.95919372	9.957204946	4.444307539	9.42187771	1.925725476	0	2.425125121	4.773705544	0.917981193	0	0.468174029	0	1.059750013	0	0	0	0.450040414	0.225605794	1.112454786	0	0	0	1.913128436	1.744642122	0	0	0	0	6.010632975	0.122797648	0	0	0	0
QD_2010_contig_19184718	Chloroflexi	3.661198287	9.995138302	56.40636222	12.03246388	7.556062433	24.91138588	8.976179261	2.289138106	8.090526328	30.72117226	7.402409789	0.29682487	2.453775503	1.494184256	16.21273242	0.858937878	2.538459224	2.623213253	3.646668159	7.82549213	9.605317078	0.594092422	0.469095337	1.216586268	10.32399563	4.301802676	10.54052021	2.262242532	0.23167295	0	1.126214812	25.28604122	0.047161462	1.463991542	0.355172705	0
QD_2012_contig_17173584	Chloroflexi	45.39258133	19.20872837	38.30716284	66.3354976	17.9087333	42.25184273	23.60072256	12.39509658	20.36059103	24.55362587	31.72106607	10.56084866	48.63461403	18.86420975	76.69532576	14.08354776	29.58239294	38.61798226	35.1733845	18.8656986	51.19714494	23.83230652	16.54803858	43.28960716	45.26687037	14.08793204	12.01602016	11.81442836	8.750944471	5.334368376	14.09493533	22.93009709	1.55007398	4.921186376	2.701957601	2.159138264
QD_2106_contig_5125151||full	Chloroflexi	3.038057713	8.759573313	48.36584785	15.07552492	8.105187173	26.1205706	5.16440875	2.530943292	5.034964579	34.44212616	9.700485115	0	2.874841372	4.600512143	17.07593768	1.494959458	4.936251166	1.671328895	3.777394856	4.252534722	13.40390373	1.359146097	1.341527434	1.104240782	9.252008445	7.214445849	10.94507938	2.496959358	0.544142032	0.337682399	1.929734061	30.12424982	0.327522262	1.851516867	0	0.61375633
QD_2104_contig_16287812||full	Chloroflexi	39.00399156	23.62964116	8.583351245	39.3575267	10.01881786	10.59961088	10.6772954	3.589887708	4.696985606	3.673451478	1.133766442	0.833622944	12.89204366	10.81443873	11.35046805	0.526046676	1.899443942	1.308926204	9.417294345	0.395516755	1.966873989	0.459666464	0.053781565	0.530769213	26.47451653	31.1793105	10.55053774	0.364074354	0	0	50.15298234	7.339987526	0.004836677	0.137561916	0	0
QD_2010_contig_1228475	Chloroflexi	43.56572767	55.58533408	6.072762686	37.63111509	17.4321728	9.35490721	24.1736695	20.37061675	11.60919196	5.779361019	15.07907661	11.50952241	35.6703409	22.68101979	31.53679073	9.528855655	12.08760379	17.41091276	17.92136677	11.17869957	13.10800005	10.55577568	9.588336909	15.44771429	32.96809778	17.67390075	13.0793225	4.123629313	5.113054248	6.88250114	18.77850941	5.033001208	7.128358932	6.441052412	4.019699184	4.75705089
QD_2102_contig_22073530	Chloroflexi	23.98423089	0	36.53866587	8.190055196	6.473729249	10.29409972	8.563150924	0.648678635	5.953427353	24.82390787	21.49247504	7.340094741	1.206753779	4.703219983	33.33757844	10.47519937	24.15564846	23.70469324	4.303377601	6.113705029	67.12400765	8.217681413	3.511632655	19.08721606	7.390342248	3.292517938	0.04293174	0	4.744531471	0.067993677	1.459833168	0.734691022	0	0	0.475602505	0
QD_2008_contig_7017087	Chloroflexi	21.66520796	10.00670636	0.833575738	14.94300318	4.465077561	2.165890004	37.84604095	32.91489312	14.53901052	3.754604616	35.51628955	21.89801933	42.5342908	37.45138801	16.3792328	19.72945379	34.05098152	33.78828617	11.49978815	2.485890853	10.68660887	26.60894716	20.55190683	44.04887933	7.539416375	0.73146097	2.198670579	0.868693413	0.918881992	1.282228651	0.227047433	0	0.774811966	1.204534786	2.558177372	0.710791246
QD_2008_contig_8154009	Chloroflexi	55.09866862	107.9979467	32.41480315	100.9330617	41.08237249	40.00126683	32.48805121	37.85910168	45.60801403	34.77464896	105.8118422	25.14995205	40.72851099	48.87481629	102.5268292	48.36356438	46.25559208	32.55205627	52.25531248	126.8129517	98.92104091	20.8735012	19.37753701	34.78460729	66.20542276	67.19975324	95.01525189	11.24857416	14.11255247	13.74659671	103.5686928	149.7577947	2.64991576	7.780886633	8.87456264	6.189924181
QD_2010_contig_16527628||full	Chloroflexi	16.48703064	19.03076644	37.69549346	22.09915251	15.48431871	92.69059401	9.325525262	4.401628589	14.95877724	109.1730563	25.74049279	5.095414275	7.159367872	9.79763593	24.37085759	9.026727673	15.1868327	8.385208587	15.24703054	41.94633757	26.02948743	7.379636278	3.519694909	5.140910794	27.7717954	11.40156878	66.19157782	2.826765875	2.597400666	0.100027683	8.461540105	119.6017148	1.265047756	4.842045318	2.95138305	1.965706719
QD_2012_contig_9248690	Chloroflexi	40.5090885	82.83766124	27.57719256	76.44230768	31.51169203	29.54820164	26.90370126	31.91885236	34.98803908	33.83271608	92.12307305	21.03332459	36.49919034	43.85759372	81.3763221	38.9108821	35.63346882	28.15443021	55.51476606	105.5709975	91.96007253	19.93489682	14.49998685	34.69900659	51.13614717	45.25901854	67.59418026	8.307232318	12.27754968	8.856798732	70.79581099	120.03823	1.869359336	5.641442576	6.567455168	4.135318403
QD_2102_contig_12167102	Chloroflexi	27.0346624	24.01151542	4.431606523	22.0400543	20.98155196	10.00093291	34.35019177	27.87543421	18.27647261	8.222603372	16.95279818	14.04285119	53.78246524	31.85219027	29.90006089	18.86886195	23.72544885	26.83199229	29.5377251	19.82299849	16.51733069	14.41545159	15.65957691	27.74723947	20.06493933	13.1429669	11.08745017	8.276184562	12.30310755	11.68054037	15.28178774	5.29203863	11.77824902	12.35161292	9.85775141	12.36898411
QD_2102_contig_2308605	Chloroflexi	45.65521993	68.34919203	37.27613306	93.82465109	26.56829838	30.14469689	19.21708572	11.22431263	26.8186934	45.7345352	17.70134188	1.077207933	31.97637764	24.93692712	33.15853313	8.070262882	8.901733212	8.419140917	25.50407829	12.40372464	12.50755409	1.9100231	0.753110969	6.165336153	41.2165577	40.95232022	28.2228174	0	1.085405349	0.289505596	77.84045899	31.6199753	0.123546604	0.951611786	1.995431377	0.89839727
QD_2104_contig_147021	Chloroflexi	10.78408972	2.827823378	5.821224123	6.68437007	27.23999133	68.87757132	32.19937024	60.48697188	34.01071626	37.25263182	87.80262605	35.82840155	42.43765951	31.5848211	23.64853554	33.80055312	32.74581959	54.61814299	66.02097228	94.92949695	45.18316216	47.86313102	55.18689163	32.67493775	11.09826297	19.84746256	13.36737218	51.34204495	28.56876818	14.30071593	10.634505	16.44581755	17.67170797	37.37007872	27.44761114	52.63109691
QD_2106_contig_20305147	Chloroflexi	12.85667472	2.098249177	5.554469336	6.841645079	28.8630429	81.67663592	32.70847838	74.6644147	44.48685631	41.41849531	108.2744016	38.72262188	54.52769179	37.08443687	28.75096763	38.70181653	46.98949455	63.17080812	88.61992007	115.3612543	54.61034014	57.40899811	70.72591944	42.67634359	15.69348265	18.95035244	16.05116577	63.05039365	33.85132823	16.41381952	12.04364696	19.19955823	20.83164058	46.82423199	35.21006375	70.08115624
QD_2008_contig_12964524||full_1	Chloroflexi	25.10473725	40.36021831	8.428573458	28.35631083	35.20143655	15.82210254	21.33433852	18.07947252	22.75200088	10.66786895	33.89860631	14.66691687	24.37483424	18.52029322	13.48479163	25.16999992	22.6504958	19.433116	36.45483734	49.34414333	26.41705397	41.56736525	37.93565895	36.90950086	29.34551196	20.51118737	48.18369045	14.9977529	25.685032	42.21568717	31.09025966	36.79197787	37.07391851	37.85551308	40.4224136	28.94486495
QD_2008_contig_15455799	Chloroflexi	55.5353441	36.637729	4.731559363	16.62833769	4.943910877	1.81174852	8.683914539	3.832274763	0.577495299	0	0	0	9.738569887	4.93315684	2.468644086	0	0	0	4.861136968	0	0	0	0	0	18.25188223	31.04684859	0	0	0	0	38.79217176	0	0	0	0	0
QD_2008_contig_16212410||full	Chloroflexi	64.04115779	33.31940315	2.252703326	17.66270808	7.521753393	2.974431188	14.59253851	2.264406723	1.283121448	0	0	0	14.4540307	4.447634141	5.607253176	0	0	0.19892167	2.6195526	0	0.042567574	0	0	0	12.65088454	31.94840666	1.075007075	0	0	0	43.68933433	0	0	0	0	0
QD_2008_contig_17338533||full	Chloroflexi	7.019623129	9.926413176	19.47676121	6.342184396	4.230227263	31.4803194	3.697347146	1.285976497	4.146702754	26.51695362	7.225604596	2.730239256	2.113460656	4.11769066	8.612396892	2.073437516	7.345707698	3.204559877	2.749874902	10.8272082	5.379252005	1.235753416	1.018492917	0.237019008	5.733613883	1.588684041	26.08430507	1.057839638	0.68305344	0.375919485	1.830570565	35.94951999	0	0.910896406	0	0
QD_2008_contig_3394616||0_partial	Chloroflexi	20.44801404	69.54588736	121.5569115	46.54154301	18.99642276	35.29365319	25.45603864	8.447040178	22.64907443	56.49750618	8.50898271	1.240601416	10.41898653	20.60441956	35.58191648	4.540355893	8.534250392	7.26372806	14.30628202	6.304347946	17.90593462	1.057141338	0.622536693	2.91820935	53.36183446	88.00198513	16.39363951	1.369452315	0.592020699	0.066296099	49.10578752	28.08627342	0	0.670890198	0.517084027	0.579984968
QD_2008_contig_3537220||0_partial	Chloroflexi	15.36344475	9.664682679	118.8412802	18.86376824	12.70048466	43.26549226	8.686904761	2.166207824	14.40815351	67.55709987	9.925092057	0.653556969	2.900216792	8.106078239	22.66165798	0.37706801	4.033516839	4.580865632	9.171217016	2.898211382	7.969366713	0	0	0.480246702	8.822453106	6.602733365	5.125951595	0	0	0	0.90564905	14.85424779	0	0	0	0
QD_2102_contig_5882854||0_partial	Chloroflexi	50.1042644	54.93442417	36.87341455	43.78769792	69.78748397	49.85449162	21.6597146	19.66715272	35.31344604	44.0156646	84.69784431	36.33008903	25.70463022	24.97725555	19.77907286	71.67926176	57.33471887	43.69838543	75.50013178	112.9511333	61.63770535	86.6205561	69.56245872	77.89507967	26.60959429	16.78574431	162.8097215	78.66025286	90.78647106	108.8810866	18.42496484	107.3629738	87.9686158	90.57798584	77.58558378	75.57885252
